id_produksi;tanggal;nama_produk;kategori_produk;rating;jumlah_produksi;produk_sempurna;jumlah_cacat;waktu_produksi;penjualan;cabang;Tahun
1532;02/04/2018;Clear;1;5;428;405;23;7;Terjual;1;6
1533;03/04/2018;Clean Men;1;5;578;564;14;7;Tidak Terjual;2;6
1534;04/04/2018;Simple;1;2;564;550;14;8;Terjual;4;5
1535;05/04/2018;Zwitsal;1;5;544;516;28;6;Terjual;5;4
1536;06/04/2018;Glow & Lovely;1;4;772;743;29;6;Terjual;3;3
1537;07/04/2018;Love Beauty & Planet;1;5;690;684;6;6;Terjual;2;5
1538;08/04/2018;Pepsodent;1;4;717;705;12;7;Terjual;2;3
1539;09/04/2018;Pond's;1;4;785;779;6;5;Terjual;3;4
1540;10/04/2018;Pond's Men;1;3;794;789;5;5;Terjual;1;2
1541;11/04/2018;Sunsilk;1;3;620;606;14;5;Terjual;4;4
1542;12/04/2018;TRESemme;1;2;797;770;27;6;Terjual;1;3
1543;13/04/2018;Unilever Professional;1;4;530;504;26;7;Terjual;4;6
1544;14/04/2018;Vaseline Men;1;2;635;626;9;6;Terjual;1;4
1545;15/04/2018;St. Ives;2;3;497;472;25;7;Terjual;1;2
1546;16/04/2018;AXE;2;5;481;461;20;8;Terjual;2;6
1547;17/04/2018;Close Up;2;2;618;609;9;6;Terjual;2;4
1548;18/04/2018;Dove;2;3;684;667;17;5;Terjual;4;1
1549;19/04/2018;LUX;2;2;508;494;14;6;Terjual;4;4
1550;20/04/2018;Rexona;2;3;625;609;16;8;Terjual;3;2
1551;21/04/2018;Lifebuoy;2;3;421;394;27;8;Terjual;4;2
1552;22/04/2018;Cif;3;2;423;399;24;7;Terjual;1;5
1553;23/04/2018;Molto;3;4;447;435;12;8;Terjual;1;1
1554;24/04/2018;Rinso;3;4;612;598;14;7;Terjual;3;1
1555;25/04/2018;Sunlight;3;2;457;447;10;6;Terjual;1;5
1556;26/04/2018;Super Pell;3;2;534;509;25;5;Terjual;4;4
1557;27/04/2018;Vixall;3;4;757;745;12;5;Terjual;3;4
1558;28/04/2018;Wipol;3;4;578;558;20;5;Tidak Terjual;1;1
1559;29/04/2018;Bango;4;4;691;671;20;8;Tidak Terjual;2;3
1560;30/04/2018;Buavita;4;4;661;631;30;8;Terjual;1;1
1561;01/05/2018;Hellmann's;4;4;605;583;22;7;Terjual;5;6
1562;02/05/2018;Jawara;4;5;724;718;6;6;Terjual;3;4
1563;03/05/2018;Knorr;4;5;757;729;28;5;Terjual;3;1
1564;04/05/2018;Lipton;4;4;691;669;22;6;Terjual;3;5
1565;05/05/2018;Royco;4;2;583;560;23;8;Terjual;4;6
1566;06/05/2018;SariWangi;4;4;796;766;30;8;Terjual;5;1
1567;07/05/2018;TheVegetarianButcher;4;5;581;559;22;6;Terjual;5;4
1568;08/05/2018;Cornetto;5;3;628;621;7;6;Terjual;2;1
1569;09/05/2018;Feast;5;2;622;618;4;6;Terjual;2;4
1570;10/05/2018;Magnum;5;3;605;586;19;6;Terjual;5;6
1571;11/05/2018;Paddle Pop;5;2;481;463;18;8;Terjual;1;1
1572;12/05/2018;Populaire;5;5;515;506;9;6;Terjual;3;2
1573;13/05/2018;Seru;5;5;515;511;4;5;Terjual;3;1
1574;14/05/2018;Viennetta;5;4;569;545;24;6;Terjual;2;5
1575;15/05/2018;Wall's;5;5;546;526;20;6;Terjual;1;2
1576;16/05/2018;Citra;1;2;516;511;5;6;Terjual;2;4
1577;17/05/2018;Clear;1;3;455;430;25;5;Terjual;5;5
1578;18/05/2018;Clean Men;1;5;450;430;20;8;Terjual;5;6
1579;19/05/2018;Simple;1;3;565;550;15;6;Terjual;1;6
1580;20/05/2018;Zwitsal;1;2;407;394;13;6;Terjual;3;3
1581;21/05/2018;Glow & Lovely;1;5;418;389;29;7;Terjual;3;1
1582;22/05/2018;Love Beauty & Planet;1;4;409;400;9;7;Terjual;3;4
1583;23/05/2018;Pepsodent;1;5;713;705;8;5;Tidak Terjual;4;4
1584;24/05/2018;Pond's;1;2;442;425;17;6;Terjual;4;3
1585;25/05/2018;Pond's Men;1;3;692;675;17;7;Terjual;3;1
1586;26/05/2018;Sunsilk;1;2;631;601;30;5;Terjual;4;6
1587;27/05/2018;TRESemme;1;4;509;487;22;5;Terjual;3;2
1588;28/05/2018;Unilever Professional;1;3;700;686;14;6;Terjual;3;3
1589;29/05/2018;Vaseline Men;1;2;401;374;27;5;Terjual;4;6
1590;30/05/2018;St. Ives;2;2;660;635;25;5;Terjual;2;4
1591;31/05/2018;AXE;2;5;481;478;3;5;Terjual;3;2
1592;01/06/2018;Close Up;2;2;580;558;22;8;Terjual;3;4
1593;02/06/2018;Dove;2;4;560;545;15;5;Tidak Terjual;2;4
1594;03/06/2018;LUX;2;4;795;779;16;6;Terjual;3;6
1595;04/06/2018;Rexona;2;3;494;476;18;7;Terjual;3;6
1596;05/06/2018;Lifebuoy;2;5;436;409;27;8;Terjual;5;4
1597;06/06/2018;Cif;3;5;584;555;29;7;Terjual;3;5
1598;07/06/2018;Molto;3;4;687;675;12;5;Terjual;4;6
1599;08/06/2018;Rinso;3;3;712;710;2;7;Terjual;4;3
1600;09/06/2018;Sunlight;3;3;604;587;17;5;Terjual;1;2
1601;10/06/2018;Super Pell;3;4;576;552;24;5;Terjual;4;3
1602;11/06/2018;Vixall;3;4;723;703;20;6;Terjual;2;2
1603;12/06/2018;Wipol;3;4;639;636;3;6;Terjual;5;2
1604;13/06/2018;Bango;4;3;793;770;23;5;Terjual;5;6
1605;14/06/2018;Buavita;4;4;570;551;19;8;Terjual;2;6
1606;15/06/2018;Hellmann's;4;2;691;676;15;5;Terjual;3;4
1607;16/06/2018;Jawara;4;3;504;475;29;5;Terjual;4;6
1608;17/06/2018;Knorr;4;2;725;700;25;6;Terjual;3;5
1609;18/06/2018;Lipton;4;3;440;421;19;6;Terjual;3;3
1610;19/06/2018;Royco;4;4;527;505;22;5;Terjual;2;1
1611;20/06/2018;SariWangi;4;3;782;757;25;8;Terjual;3;1
1612;21/06/2018;TheVegetarianButcher;4;2;540;519;21;7;Terjual;5;6
1613;22/06/2018;Cornetto;5;2;507;503;4;7;Terjual;1;3
1614;23/06/2018;Feast;5;2;547;536;11;7;Terjual;4;4
1615;24/06/2018;Magnum;5;4;494;465;29;7;Terjual;3;6
1616;25/06/2018;Paddle Pop;5;2;543;531;12;5;Terjual;2;2
1617;26/06/2018;Populaire;5;4;741;727;14;8;Terjual;3;3
1618;27/06/2018;Seru;5;3;749;738;11;6;Terjual;5;4
1619;28/06/2018;Viennetta;5;4;677;666;11;8;Terjual;5;2
1620;29/06/2018;Wall's;5;5;577;554;23;7;Terjual;4;3
1621;30/06/2018;Citra;1;4;514;509;5;7;Terjual;2;4
1622;01/07/2018;Clear;1;3;520;516;4;5;Terjual;5;4
1623;02/07/2018;Clean Men;1;4;596;573;23;6;Terjual;1;2
1624;03/07/2018;Simple;1;2;594;591;3;5;Terjual;5;4
1625;04/07/2018;Zwitsal;1;3;496;469;27;8;Terjual;2;6
1626;05/07/2018;Glow & Lovely;1;4;642;636;6;6;Terjual;2;4
1627;06/07/2018;Love Beauty & Planet;1;5;621;594;27;5;Terjual;4;2
1628;07/07/2018;Pepsodent;1;2;709;697;12;6;Tidak Terjual;5;2
1629;08/07/2018;Pond's;1;4;580;551;29;6;Terjual;3;5
1630;09/07/2018;Pond's Men;1;2;789;761;28;7;Terjual;5;2
1631;10/07/2018;Sunsilk;1;5;595;581;14;7;Terjual;2;4
1632;11/07/2018;TRESemme;1;4;409;402;7;6;Terjual;1;5
1633;12/07/2018;Unilever Professional;1;5;660;630;30;5;Tidak Terjual;3;6
1634;13/07/2018;Vaseline Men;1;4;479;453;26;8;Terjual;3;6
1635;14/07/2018;St. Ives;2;2;747;718;29;7;Terjual;3;5
1636;15/07/2018;AXE;2;4;570;559;11;8;Terjual;1;4
1637;16/07/2018;Close Up;2;3;701;674;27;8;Terjual;1;6
1638;17/07/2018;Dove;2;2;665;656;9;8;Terjual;1;4
1639;18/07/2018;LUX;2;3;783;780;3;7;Terjual;3;3
1640;19/07/2018;Rexona;2;2;533;532;1;5;Terjual;5;1
1641;20/07/2018;Lifebuoy;2;5;772;765;7;5;Terjual;2;6
1642;21/07/2018;Cif;3;2;609;580;29;5;Terjual;5;6
1643;22/07/2018;Molto;3;5;554;552;2;5;Terjual;4;6
1644;23/07/2018;Rinso;3;3;689;682;7;6;Terjual;5;6
1645;24/07/2018;Sunlight;3;5;419;402;17;7;Terjual;5;6
1646;25/07/2018;Super Pell;3;5;451;424;27;6;Terjual;3;6
1647;26/07/2018;Vixall;3;3;654;635;19;6;Terjual;4;2
1648;27/07/2018;Wipol;3;2;470;455;15;7;Terjual;4;6
1649;28/07/2018;Bango;4;5;781;756;25;8;Terjual;3;2
1650;29/07/2018;Buavita;4;4;450;447;3;7;Terjual;1;1
1651;30/07/2018;Hellmann's;4;3;631;611;20;5;Tidak Terjual;4;6
1652;31/07/2018;Jawara;4;4;505;488;17;7;Terjual;2;1
1653;01/08/2018;Knorr;4;4;441;422;19;7;Terjual;5;6
1654;02/08/2018;Lipton;4;5;602;580;22;6;Terjual;5;3
1655;03/08/2018;Royco;4;5;665;643;22;8;Tidak Terjual;2;1
1656;04/08/2018;SariWangi;4;2;562;542;20;7;Terjual;2;5
1657;05/08/2018;TheVegetarianButcher;4;2;430;425;5;8;Terjual;2;6
1658;06/08/2018;Cornetto;5;3;697;667;30;6;Tidak Terjual;2;5
1659;07/08/2018;Feast;5;5;716;709;7;7;Terjual;1;2
1660;08/08/2018;Magnum;5;5;683;669;14;8;Terjual;2;1
1661;09/08/2018;Paddle Pop;5;2;590;585;5;8;Terjual;1;6
1662;10/08/2018;Populaire;5;3;624;611;13;8;Terjual;3;6
1663;11/08/2018;Seru;5;5;733;731;2;8;Terjual;5;3
1664;12/08/2018;Viennetta;5;3;606;600;6;7;Terjual;3;3
1665;13/08/2018;Wall's;5;5;455;431;24;8;Terjual;1;1
1666;14/08/2018;Citra;1;3;564;545;19;5;Terjual;3;5
1667;15/08/2018;Clear;1;5;668;639;29;5;Terjual;4;4
1668;16/08/2018;Clean Men;1;4;782;761;21;8;Terjual;3;2
1669;17/08/2018;Simple;1;3;582;568;14;8;Terjual;2;6
1670;18/08/2018;Zwitsal;1;4;792;771;21;7;Terjual;1;3
1671;19/08/2018;Glow & Lovely;1;5;609;589;20;6;Terjual;5;1
1672;20/08/2018;Love Beauty & Planet;1;5;545;515;30;5;Tidak Terjual;1;6
1673;21/08/2018;Pepsodent;1;2;638;632;6;5;Terjual;4;2
1674;22/08/2018;Pond's;1;3;443;434;9;7;Terjual;5;1
1675;23/08/2018;Pond's Men;1;4;504;499;5;6;Terjual;5;2
1676;24/08/2018;Sunsilk;1;2;662;635;27;5;Terjual;1;6
1677;25/08/2018;TRESemme;1;5;553;545;8;5;Terjual;1;5
1678;26/08/2018;Unilever Professional;1;5;647;617;30;5;Terjual;4;2
1679;27/08/2018;Vaseline Men;1;3;732;716;16;6;Terjual;1;2
1680;28/08/2018;St. Ives;2;4;422;414;8;8;Terjual;2;5
1681;29/08/2018;AXE;2;2;720;702;18;6;Terjual;3;4
1682;30/08/2018;Close Up;2;5;782;756;26;6;Terjual;4;1
1683;31/08/2018;Dove;2;3;689;672;17;5;Terjual;4;4
1684;01/09/2018;LUX;2;4;762;752;10;7;Terjual;5;6
1685;02/09/2018;Rexona;2;4;465;464;1;7;Terjual;2;1
1686;03/09/2018;Lifebuoy;2;3;595;591;4;8;Terjual;1;2
1687;04/09/2018;Cif;3;4;519;508;11;5;Terjual;5;1
1688;05/09/2018;Molto;3;2;663;642;21;6;Terjual;5;6
1689;06/09/2018;Rinso;3;2;794;764;30;5;Terjual;3;2
1690;07/09/2018;Sunlight;3;4;497;487;10;5;Terjual;4;6
1691;08/09/2018;Super Pell;3;2;401;381;20;5;Tidak Terjual;4;5
1692;09/09/2018;Vixall;3;4;584;559;25;5;Terjual;3;5
1693;10/09/2018;Wipol;3;5;636;616;20;7;Terjual;1;4
1694;11/09/2018;Bango;4;3;448;419;29;5;Terjual;3;3
1695;12/09/2018;Buavita;4;5;683;678;5;5;Terjual;3;5
1696;13/09/2018;Hellmann's;4;2;455;453;2;8;Terjual;5;5
1697;14/09/2018;Jawara;4;5;773;750;23;8;Terjual;2;4
1698;15/09/2018;Knorr;4;3;595;570;25;8;Terjual;2;3
1699;16/09/2018;Lipton;4;5;633;605;28;8;Terjual;5;2
1700;17/09/2018;Royco;4;2;441;427;14;5;Tidak Terjual;4;5
1701;18/09/2018;SariWangi;4;5;555;546;9;6;Terjual;2;5
1702;19/09/2018;TheVegetarianButcher;4;5;422;400;22;8;Tidak Terjual;3;6
1703;20/09/2018;Cornetto;5;4;539;516;23;5;Terjual;3;1
1704;21/09/2018;Feast;5;5;515;504;11;7;Terjual;4;3
1705;22/09/2018;Magnum;5;3;452;422;30;6;Terjual;2;3
1706;23/09/2018;Paddle Pop;5;2;558;538;20;7;Terjual;2;6
1707;24/09/2018;Populaire;5;5;536;529;7;5;Terjual;4;6
1708;25/09/2018;Seru;5;3;527;524;3;6;Terjual;3;3
1709;26/09/2018;Viennetta;5;2;605;587;18;8;Terjual;2;1
1710;27/09/2018;Wall's;5;5;760;737;23;7;Terjual;3;5
1711;28/09/2018;Citra;1;4;662;645;17;7;Terjual;4;1
1712;29/09/2018;Clear;1;5;503;494;9;5;Terjual;4;4
1713;30/09/2018;Clean Men;1;2;721;694;27;7;Terjual;1;3
1714;01/10/2018;Simple;1;5;552;535;17;6;Terjual;1;4
1715;02/10/2018;Zwitsal;1;2;676;648;28;8;Terjual;5;6
1716;03/10/2018;Glow & Lovely;1;4;737;712;25;8;Terjual;1;5
1717;04/10/2018;Love Beauty & Planet;1;4;781;754;27;5;Terjual;3;3
1718;05/10/2018;Pepsodent;1;3;791;764;27;6;Terjual;2;1
1719;06/10/2018;Pond's;1;4;530;500;30;7;Terjual;4;1
1720;07/10/2018;Pond's Men;1;2;746;719;27;8;Terjual;5;3
1721;08/10/2018;Sunsilk;1;2;777;753;24;7;Tidak Terjual;3;1
1722;09/10/2018;TRESemme;1;4;416;405;11;8;Terjual;4;3
1723;10/10/2018;Unilever Professional;1;5;767;764;3;8;Terjual;5;2
1724;11/10/2018;Vaseline Men;1;4;796;775;21;7;Terjual;3;5
1725;12/10/2018;St. Ives;2;4;725;720;5;8;Tidak Terjual;2;2
1726;13/10/2018;AXE;2;4;713;689;24;8;Terjual;3;1
1727;14/10/2018;Close Up;2;2;639;628;11;7;Terjual;1;4
1728;15/10/2018;Dove;2;5;764;755;9;5;Terjual;3;1
1729;16/10/2018;LUX;2;3;786;773;13;5;Terjual;4;3
1730;17/10/2018;Rexona;2;5;752;730;22;5;Terjual;5;4
1731;18/10/2018;Lifebuoy;2;4;703;675;28;7;Terjual;1;3
1732;19/10/2018;Cif;3;4;599;578;21;5;Terjual;3;2
1733;20/10/2018;Molto;3;5;743;714;29;7;Terjual;4;1
1734;21/10/2018;Rinso;3;4;623;600;23;8;Terjual;4;2
1735;22/10/2018;Sunlight;3;4;697;690;7;7;Terjual;2;4
1736;23/10/2018;Super Pell;3;3;673;645;28;5;Terjual;3;3
1737;24/10/2018;Vixall;3;3;755;750;5;6;Terjual;4;4
1738;25/10/2018;Wipol;3;5;470;441;29;7;Terjual;4;4
1739;26/10/2018;Bango;4;2;435;430;5;7;Terjual;3;2
1740;27/10/2018;Buavita;4;2;733;709;24;7;Terjual;2;4
1741;28/10/2018;Hellmann's;4;5;639;614;25;5;Terjual;3;5
1742;29/10/2018;Jawara;4;5;705;688;17;7;Terjual;1;6
1743;30/10/2018;Knorr;4;5;528;521;7;6;Terjual;5;2
1744;31/10/2018;Lipton;4;4;794;769;25;8;Terjual;3;3
1745;01/11/2018;Royco;4;2;749;742;7;5;Terjual;1;1
1746;02/11/2018;SariWangi;4;2;494;483;11;6;Terjual;4;5
1747;03/11/2018;TheVegetarianButcher;4;2;720;695;25;8;Terjual;4;4
1748;04/11/2018;Cornetto;5;5;407;388;19;8;Terjual;4;3
1749;05/11/2018;Feast;5;5;742;739;3;7;Terjual;4;5
1750;06/11/2018;Magnum;5;3;612;595;17;5;Terjual;5;3
1751;07/11/2018;Paddle Pop;5;5;712;711;1;8;Terjual;4;5
1752;08/11/2018;Populaire;5;3;619;592;27;8;Terjual;3;3
1753;09/11/2018;Seru;5;4;583;553;30;5;Terjual;5;1
1754;10/11/2018;Viennetta;5;4;763;738;25;7;Terjual;2;1
1755;11/11/2018;Wall's;5;2;490;478;12;8;Terjual;3;4
1756;01/01/2017;Citra;1;2;790;781;9;6;Terjual;1;1
1757;02/01/2017;Clear;1;4;417;392;25;8;Terjual;2;1
1758;03/01/2017;Clean Men;1;2;757;732;25;4;Terjual;3;6
1759;04/01/2017;Simple;1;2;715;686;29;7;Terjual;4;6
1760;05/01/2017;Zwitsal;1;5;429;411;18;6;Terjual;5;6
1761;06/01/2017;Glow & Lovely;1;5;611;601;10;7;Terjual;4;3
1762;07/01/2017;Love Beauty & Planet;1;2;618;592;26;5;Terjual;3;3
1763;08/01/2017;Pepsodent;1;5;748;724;24;4;Terjual;1;1
1764;09/01/2017;Pond's;1;4;713;687;26;6;Terjual;2;5
1765;10/01/2017;Pond's Men;1;3;709;706;3;6;Terjual;5;2
1766;11/01/2017;Sunsilk;1;2;678;674;4;5;Terjual;1;1
1767;12/01/2017;TRESemme;1;2;485;455;30;7;Terjual;3;4
1768;13/01/2017;Unilever Professional;1;5;517;490;27;7;Terjual;2;3
1769;14/01/2017;Vaseline Men;1;2;429;402;27;4;Terjual;4;6
1770;15/01/2017;St. Ives;2;3;401;372;29;7;Terjual;3;6
1771;16/01/2017;AXE;2;4;706;683;23;4;Terjual;2;5
1772;17/01/2017;Close Up;2;3;508;496;12;6;Tidak Terjual;5;5
1773;18/01/2017;Dove;2;5;799;797;2;7;Terjual;5;6
1774;19/01/2017;LUX;2;2;528;507;21;7;Terjual;5;2
1775;20/01/2017;Rexona;2;3;751;736;15;8;Terjual;4;3
1776;21/01/2017;Lifebuoy;2;3;762;745;17;6;Terjual;2;5
1777;22/01/2017;Cif;3;2;530;525;5;8;Terjual;2;5
1778;23/01/2017;Molto;3;5;555;543;12;5;Terjual;1;1
1779;24/01/2017;Rinso;3;4;754;743;11;5;Terjual;2;4
1780;25/01/2017;Sunlight;3;5;467;466;1;6;Terjual;3;2
1781;26/01/2017;Super Pell;3;4;542;533;9;7;Terjual;2;4
1782;27/01/2017;Vixall;3;4;460;448;12;4;Terjual;4;2
1783;28/01/2017;Wipol;3;4;694;679;15;7;Terjual;2;5
1784;29/01/2017;Bango;4;4;691;685;6;8;Terjual;2;6
1785;30/01/2017;Buavita;4;3;525;503;22;5;Terjual;4;5
1786;31/01/2017;Hellmann's;4;5;793;789;4;7;Terjual;3;3
1787;01/02/2017;Jawara;4;4;778;768;10;6;Terjual;4;4
1788;02/02/2017;Knorr;4;2;671;646;25;5;Terjual;2;5
1789;03/02/2017;Lipton;4;2;425;411;14;6;Terjual;1;1
1790;04/02/2017;Royco;4;3;473;468;5;5;Terjual;3;4
1791;05/02/2017;SariWangi;4;3;643;617;26;6;Terjual;4;1
1792;06/02/2017;TheVegetarianButcher;4;5;422;396;26;6;Terjual;5;5
1793;07/02/2017;Cornetto;5;2;662;656;6;4;Terjual;3;1
1794;08/02/2017;Feast;5;3;726;714;12;8;Terjual;5;1
1795;09/02/2017;Magnum;5;2;552;536;16;6;Terjual;1;1
1796;10/02/2017;Paddle Pop;5;5;595;580;15;7;Terjual;3;5
1797;11/02/2017;Populaire;5;4;524;516;8;6;Terjual;1;2
1798;12/02/2017;Seru;5;4;631;610;21;6;Terjual;2;6
1799;13/02/2017;Viennetta;5;4;560;553;7;7;Terjual;1;3
1800;14/02/2017;Wall's;5;4;403;388;15;5;Tidak Terjual;5;2
1801;15/02/2017;Citra;1;4;525;510;15;4;Terjual;3;6
1802;16/02/2017;Clear;1;4;605;589;16;6;Terjual;3;1
1803;17/02/2017;Clean Men;1;3;758;749;9;8;Terjual;2;6
1804;18/02/2017;Simple;1;4;591;567;24;4;Terjual;1;6
1805;19/02/2017;Zwitsal;1;5;695;683;12;8;Terjual;5;4
1806;20/02/2017;Glow & Lovely;1;3;582;553;29;5;Terjual;1;3
1807;21/02/2017;Love Beauty & Planet;1;3;448;434;14;7;Terjual;5;4
1808;22/02/2017;Pepsodent;1;5;482;476;6;5;Terjual;5;4
1809;23/02/2017;Pond's;1;4;534;524;10;8;Terjual;5;1
1810;24/02/2017;Pond's Men;1;3;689;678;11;5;Terjual;4;2
1811;25/02/2017;Sunsilk;1;3;678;651;27;8;Terjual;3;6
1812;26/02/2017;TRESemme;1;4;678;653;25;8;Terjual;1;2
1813;27/02/2017;Unilever Professional;1;2;736;711;25;5;Terjual;5;3
1814;28/02/2017;Vaseline Men;1;5;456;450;6;6;Terjual;3;4
1815;01/03/2017;St. Ives;2;2;782;763;19;4;Terjual;4;1
1816;02/03/2017;AXE;2;5;431;417;14;6;Terjual;1;5
1817;03/03/2017;Close Up;2;4;604;591;13;5;Terjual;5;6
1818;04/03/2017;Dove;2;4;796;773;23;6;Terjual;2;6
1819;05/03/2017;LUX;2;5;761;746;15;4;Terjual;2;1
1820;06/03/2017;Rexona;2;4;597;574;23;5;Terjual;5;6
1821;07/03/2017;Lifebuoy;2;4;731;716;15;7;Terjual;2;4
1822;08/03/2017;Cif;3;5;428;402;26;4;Terjual;3;4
1823;09/03/2017;Molto;3;2;564;540;24;8;Terjual;1;6
1824;10/03/2017;Rinso;3;4;519;516;3;4;Terjual;5;4
1825;11/03/2017;Sunlight;3;2;758;754;4;4;Terjual;4;3
1826;12/03/2017;Super Pell;3;2;668;648;20;6;Terjual;2;2
1827;13/03/2017;Vixall;3;2;697;670;27;5;Terjual;2;1
1828;14/03/2017;Wipol;3;2;627;607;20;4;Terjual;5;5
1829;15/03/2017;Bango;4;3;769;754;15;6;Terjual;3;6
1830;16/03/2017;Buavita;4;4;596;570;26;6;Terjual;2;6
1831;17/03/2017;Hellmann's;4;3;509;483;26;8;Terjual;1;6
1832;18/03/2017;Jawara;4;2;560;533;27;5;Terjual;1;4
1833;19/03/2017;Knorr;4;3;659;656;3;8;Terjual;4;3
1834;20/03/2017;Lipton;4;4;569;551;18;5;Terjual;2;4
1835;21/03/2017;Royco;4;5;544;527;17;7;Terjual;4;5
1836;22/03/2017;SariWangi;4;5;593;587;6;7;Terjual;5;2
1837;23/03/2017;TheVegetarianButcher;4;2;609;588;21;6;Terjual;2;1
1838;24/03/2017;Cornetto;5;4;759;737;22;4;Terjual;4;2
1839;25/03/2017;Feast;5;2;455;446;9;4;Terjual;5;5
1840;26/03/2017;Magnum;5;4;446;441;5;4;Terjual;1;4
1841;27/03/2017;Paddle Pop;5;4;710;696;14;8;Terjual;1;4
1842;28/03/2017;Populaire;5;2;779;756;23;8;Terjual;1;3
1843;29/03/2017;Seru;5;3;575;565;10;5;Terjual;1;4
1844;30/03/2017;Viennetta;5;3;713;690;23;4;Terjual;1;3
1845;31/03/2017;Wall's;5;3;537;527;10;4;Terjual;3;6
1846;01/04/2017;Citra;1;5;784;772;12;7;Tidak Terjual;1;4
1847;02/04/2017;Clear;1;2;608;578;30;7;Terjual;5;4
1848;03/04/2017;Clean Men;1;5;798;785;13;7;Terjual;5;6
1849;04/04/2017;Simple;1;3;786;782;4;7;Terjual;5;2
1850;05/04/2017;Zwitsal;1;4;592;567;25;7;Terjual;4;3
1851;06/04/2017;Glow & Lovely;1;2;585;577;8;5;Terjual;3;2
1852;07/04/2017;Love Beauty & Planet;1;4;573;552;21;4;Terjual;1;2
1853;08/04/2017;Pepsodent;1;3;786;783;3;4;Terjual;4;2
1854;09/04/2017;Pond's;1;5;540;511;29;7;Terjual;4;2
1855;10/04/2017;Pond's Men;1;3;409;395;14;8;Terjual;5;3
1856;11/04/2017;Sunsilk;1;5;704;699;5;4;Terjual;5;4
1857;12/04/2017;TRESemme;1;3;427;407;20;4;Terjual;2;6
1858;13/04/2017;Unilever Professional;1;2;559;550;9;8;Terjual;3;4
1859;14/04/2017;Vaseline Men;1;2;400;383;17;7;Terjual;3;4
1860;15/04/2017;St. Ives;2;2;679;676;3;8;Terjual;3;4
1861;16/04/2017;AXE;2;3;555;530;25;6;Terjual;1;5
1862;17/04/2017;Close Up;2;3;498;471;27;6;Terjual;5;2
1863;18/04/2017;Dove;2;2;614;596;18;6;Terjual;5;6
1864;19/04/2017;LUX;2;5;445;422;23;6;Terjual;1;2
1865;20/04/2017;Rexona;2;5;800;775;25;4;Terjual;1;6
1866;21/04/2017;Lifebuoy;2;4;714;702;12;4;Terjual;3;3
1867;22/04/2017;Cif;3;5;520;496;24;4;Terjual;3;3
1868;23/04/2017;Molto;3;5;533;526;7;5;Terjual;5;6
1869;24/04/2017;Rinso;3;3;486;484;2;7;Terjual;2;2
1870;25/04/2017;Sunlight;3;5;429;411;18;8;Terjual;3;6
1871;26/04/2017;Super Pell;3;5;502;478;24;6;Terjual;1;1
1872;27/04/2017;Vixall;3;4;786;757;29;6;Terjual;3;3
1873;28/04/2017;Wipol;3;2;513;493;20;5;Terjual;3;4
1874;29/04/2017;Bango;4;3;486;460;26;8;Terjual;3;2
1875;30/04/2017;Buavita;4;3;461;434;27;5;Terjual;3;1
1876;01/05/2017;Hellmann's;4;2;501;496;5;8;Terjual;2;1
1877;02/05/2017;Jawara;4;5;562;556;6;6;Terjual;1;6
1878;03/05/2017;Knorr;4;2;453;432;21;6;Terjual;2;5
1879;04/05/2017;Lipton;4;5;482;459;23;5;Tidak Terjual;5;6
1880;05/05/2017;Royco;4;3;408;393;15;7;Terjual;5;2
1881;06/05/2017;SariWangi;4;2;413;396;17;8;Terjual;2;4
1882;07/05/2017;TheVegetarianButcher;4;3;677;665;12;6;Terjual;2;2
1883;08/05/2017;Cornetto;5;3;787;758;29;4;Terjual;4;6
1884;09/05/2017;Feast;5;4;741;716;25;4;Terjual;3;3
1885;10/05/2017;Magnum;5;5;480;467;13;8;Terjual;2;5
1886;11/05/2017;Paddle Pop;5;2;620;608;12;6;Terjual;5;5
1887;12/05/2017;Populaire;5;4;481;453;28;4;Terjual;1;1
1888;13/05/2017;Seru;5;5;676;667;9;7;Terjual;5;6
1889;14/05/2017;Viennetta;5;2;757;734;23;7;Terjual;4;6
1890;15/05/2017;Wall's;5;4;528;517;11;5;Terjual;5;6
1891;16/05/2017;Citra;1;5;618;603;15;4;Terjual;3;2
1892;17/05/2017;Clear;1;4;474;454;20;8;Terjual;2;5
1893;18/05/2017;Clean Men;1;2;659;634;25;6;Terjual;2;1
1894;19/05/2017;Simple;1;4;438;408;30;8;Terjual;1;2
1895;20/05/2017;Zwitsal;1;5;626;621;5;8;Tidak Terjual;5;4
1896;21/05/2017;Glow & Lovely;1;5;728;719;9;5;Terjual;1;2
1897;22/05/2017;Love Beauty & Planet;1;5;711;709;2;4;Terjual;5;1
1898;23/05/2017;Pepsodent;1;3;797;790;7;8;Terjual;2;1
1899;24/05/2017;Pond's;1;2;790;761;29;8;Terjual;5;4
1900;25/05/2017;Pond's Men;1;4;515;492;23;7;Terjual;1;6
1901;26/05/2017;Sunsilk;1;4;790;780;10;7;Terjual;4;3
1902;27/05/2017;TRESemme;1;2;573;554;19;7;Terjual;3;6
1903;28/05/2017;Unilever Professional;1;5;450;433;17;7;Terjual;3;1
1904;29/05/2017;Vaseline Men;1;3;723;703;20;5;Terjual;3;1
1905;30/05/2017;St. Ives;2;2;794;793;1;5;Terjual;1;1
1906;31/05/2017;AXE;2;2;415;406;9;7;Terjual;1;4
1907;01/06/2017;Close Up;2;2;414;403;11;7;Terjual;3;4
